date,avg_sentiment,article_count,sentiment_std,unique_sources,article_urls,headlines
2023-01-27,-0.14,6,3.45,6,"['https://www.piquenewsmagazine.com/national-business/sptsx-composite-closes-up-along-with-us-markets-after-economic-report-6439469', 'https://www.valuewalk.com/sp-500-no-rocking-the-boat/', 'https://www.investing.com/news/stock-market-news/tesla-insurers-take-different-paths-to-deal-with-expensive-repairs-2989381', 'https://finance.yahoo.com/news/asia-stocks-rally-tech-pulls-231753998.html', 'https://www.kgou.org/business-and-economy/business-and-economy/2023-01-26/teslas-price-cuts-are-catching-the-eye-of-potential-tesla-buyers', 'https://www.proactiveinvestors.com/companies/news/1004426/nasdaq-rockets-ahead-at-the-close-and-all-three-major-indices-finish-in-the-green-1004426.html']","['Sptsx Composite Closes Up Along With Us Markets After Economic Report 6439469', 'Sp 500 No Rocking The Boat', 'Tesla Insurers Take Different Paths To Deal With Expensive Repairs 2989381', 'Asia Stocks Rally Tech Pulls 231753998', 'Teslas Price Cuts Are Catching The Eye Of Potential Tesla Buyers', 'Nasdaq Rockets Ahead At The Close And All Three Major Indices Finish In The Green 1004426']"
2023-01-28,-0.52,4,2.6,4,"['https://www.nbclosangeles.com/news/business/money-report/tesla-just-notched-its-best-week-in-a-decade-as-stock-soars-33/3083324/', 'https://www.933thedrive.com/2023/01/27/tesla-chair-testifies-she-would-have-quit-if-musk-had-lied-in-2018-tweets/', 'https://techstory.in/tesla-model-3-now-available-for-lease-at-399-per-month/', 'https://www.northwestgeorgianews.com/tribune/regional/tesla-will-begin-production-of-long-delayed-cybertruck-this-summer-in-austin-musk-says/article_0e13965c-d980-5f2a-a09f-0b30d558f481.html']","['3083324', 'Tesla Chair Testifies She Would Have Quit If Musk Had Lied In 2018 Tweets', 'Tesla Model 3 Now Available For Lease At 399 Per Month', 'Article 0e13965c D980 5f2a A09f 0b30d558f481']"
2023-01-29,-2.51,1,,1,['https://news.yahoo.com/elon-musk-cautions-fed-further-204044953.html'],['Elon Musk Cautions Fed Further 204044953']
2023-01-30,-1.0,3,0.53,3,"['https://www.fox7austin.com/news/tesla-spontaneously-catches-fire-on-california-freeway-officials-say', 'https://www.afghanistannews.net/news/273453528/tesla-sees-36-billion-expansion-of-nevada-facility-to-make-batteries', 'https://www.thestar.com.my/tech/tech-news/2023/01/30/elon-musks-mysterious-ways-on-display-in-tesla-tweet-trial']","['Tesla Spontaneously Catches Fire On California Freeway Officials Say', 'Tesla Sees 36 Billion Expansion Of Nevada Facility To Make Batteries', 'Elon Musks Mysterious Ways On Display In Tesla Tweet Trial']"
2023-02-01,-1.82,5,0.86,5,"['https://www.wvnews.com/theet/newsfeed/us/elon-musks-tesla-tweet-trial-delves-into-investor-damages/article_32ec8271-dbdb-5593-9380-cf8c14185b81.html', 'https://jalopnik.com/tesla-lost-140-million-on-bitcoin-in-2022-1850054837', 'https://www.caledonianrecord.com/news/national/elon-musks-tesla-tweet-trial-delves-into-investor-damages/article_ac6e5784-4134-5b9b-987b-e8b54d960593.html', 'https://katcountry989.com/2023/02/01/tesla-directors-to-testify-in-funding-secured-trial/', 'https://www.mvariety.com/news/jokowi-confident-tesla-will-invest-in-indonesia/article_9cacc176-a233-11ed-acb3-7fc5abb3b1ed.html']","['Article 32ec8271 Dbdb 5593 9380 Cf8c14185b81', 'Tesla Lost 140 Million On Bitcoin In 2022 1850054837', 'Article Ac6e5784 4134 5b9b 987b E8b54d960593', 'Tesla Directors To Testify In Funding Secured Trial', 'Article 9cacc176 A233 11ed Acb3 7fc5abb3b1ed']"
2023-02-02,-1.16,5,2.11,5,"['https://www.thesunchronicle.com/business/ex-aide-says-elon-musk-had-handshake-deal-for-tesla-buyout/article_f39871f0-43d1-561c-82bc-6c63eb08e5c4.html', 'https://www.autonews.com/automakers-suppliers/tesla-ignites-ev-price-war-suppliers-brace-givebacks', 'https://www.theargus.co.uk/news/23292079.intent91-old-brewery-portslade-official-opening/', 'https://buffalonews.com/lifestyles/technology/nevada-says-teslas-possible-tax-breaks-stay-secret-for-now/article_89a78625-a6d3-59e9-b790-23656025c37c.html', 'https://www.weaa.org/2023-02-02/tesla-slashed-its-prices-across-the-board-were-now-starting-to-see-the-consequences']","['Article F39871f0 43d1 561c 82bc 6c63eb08e5c4', 'Tesla Ignites Ev Price War Suppliers Brace Givebacks', '23292079.intent91 Old Brewery Portslade Official Opening', 'Article 89a78625 A6d3 59e9 B790 23656025c37c', 'Tesla Slashed Its Prices Across The Board Were Now Starting To See The Consequences']"
2023-02-03,-1.43,6,3.02,6,"['https://jalopnik.com/genesis-beats-tesla-in-consumer-reports-owner-satisfact-1850066691', 'https://www.theusnews.com/news/273478026/us-justice-dept-investigating-tesla-claims-on-self-driving-autos', 'https://www.fool.com/investing/2023/02/03/what-the-market-doesnt-get-about-tesla-price-cuts/', 'https://leaderpost.com:443/investing/ev-boom-without-betting-elon-musk', 'https://www.chronicleonline.com/news/world/elon-musk-surprise-appearance-as-tesla-tweet-trial-wraps-up/article_535cd4c7-391c-5686-b069-94066bad1186.html', 'https://news.yahoo.com/elon-musk-surprise-appearance-tesla-173224263.html']","['Genesis Beats Tesla In Consumer Reports Owner Satisfact 1850066691', 'Us Justice Dept Investigating Tesla Claims On Self Driving Autos', 'What The Market Doesnt Get About Tesla Price Cuts', 'Ev Boom Without Betting Elon Musk', 'Article 535cd4c7 391c 5686 B069 94066bad1186', 'Elon Musk Surprise Appearance Tesla 173224263']"
2023-02-04,-2.04,24,2.52,24,"['https://www.lancashiretelegraph.co.uk/news/national/23298907.jury-clears-musk-wrongdoing-related-2018-tesla-tweets/', 'https://www.thetimestribune.com/news/national_news/jury-clears-musk-of-wrongdoing-related-to-2018-tesla-tweets/article_01b2c616-cd12-5ce5-9760-e9195688015f.html', 'https://siouxcityjournal.com/lifestyles/technology/jury-clears-musk-of-wrongdoing-related-to-2018-tesla-tweets/article_3eb74e2f-1046-5b2c-a689-e3089902ed97.html', 'https://www.caledonianrecord.com/news/national/jury-clears-musk-of-wrongdoing-related-to-2018-tesla-tweets/article_806f0258-bc35-51d0-a657-5ec9cfca24c4.html', 'https://www.goskagit.com/news/nation/jury-clears-musk-of-wrongdoing-related-to-2018-tesla-tweets/article_38fbefdf-1e9f-5a0b-be9f-63f3f37499b5.html', 'https://www.piquenewsmagazine.com/national-business/jury-clears-musk-of-wrongdoing-related-to-2018-tesla-tweets-6485013', 'https://www.wkyc.com/article/news/nation-world/jury-clears-musk-of-wrongdoing-2018-tesla-tweets/507-38fd0e99-832f-45d3-9fe8-a7b480c6c08b', 'https://buffalonews.com/lifestyles/technology/jury-clears-musk-of-wrongdoing-related-to-2018-tesla-tweets/article_019f1250-5796-5049-bcad-8f73fe00734a.html', 'https://www.forbes.com/sites/nicholasreimann/2023/02/03/elon-musk-found-not-liable-in-trial-over-tesla-privatization-tweet/', 'https://www.ibtimes.com/musk-found-not-liable-tesla-tweet-trial-3664371', 'https://www.nbcmiami.com/news/national-international/elon-musk-tesla-twitter-trial/2965817/', 'https://www.vernonmorningstar.com/business/elon-musk-surprise-appearance-as-tesla-tweet-trial-wraps-up/', 'https://www.cbc.ca/news/business/elon-musk-tesla-trial-cleared-1.6735784', 'https://thecitizen.com/2023/02/03/the-avenue-peachtree-city-welcomes-five-new-tenants-adds-tesla-supercharging-stations/', 'https://www.postregister.com/news/national/jury-clears-musk-of-wrongdoing-related-to-2018-tesla-tweets/article_28a9230b-4ea1-5123-b2d4-e5bbfc582624.html', 'https://www.cbsnews.com/news/elon-musk-not-guilty-tesla-tweet-trial/', 'https://www.daily-sun.com/post/672052/Mexico-hopes-Tesla-investment-will-be-announced-soon', 'https://www.reformer.com/ap/business/jury-musk-didnt-defraud-investors-with-2018-tesla-tweets/article_f29f40f0-6ef2-52b2-93e0-7475fb2e1441.html', 'https://www.torquenews.com/11826/tesla-china-produces-record-66k-vehicles-january-despite-extended-holiday-shutdown', 'https://www.thesunchronicle.com/business/jury-musk-didnt-defraud-investors-with-2018-tesla-tweets/article_9c5f4dc9-2c93-5dab-88e9-453728e71392.html', 'https://www.newarab.com/news/elon-musk-found-not-liable-tesla-tweet-trial', 'https://www.chronicleonline.com/news/national/tesla-hikes-price-of-model-y-after-us-alters-tax-credit-rule/article_2430a463-6205-588a-b4c0-a01464e52dbc.html', 'https://www.wrvo.org/2023-02-03/a-jury-clears-elon-musk-of-wrongdoing-related-to-2018-tesla-tweets', 'https://triblive.com/business/tesla-hikes-price-of-model-y-after-u-s-alters-tax-credit-rule/']","['23298907.jury Clears Musk Wrongdoing Related 2018 Tesla Tweets', 'Article 01b2c616 Cd12 5ce5 9760 E9195688015f', 'Article 3eb74e2f 1046 5b2c A689 E3089902ed97', 'Article 806f0258 Bc35 51d0 A657 5ec9cfca24c4', 'Article 38fbefdf 1e9f 5a0b Be9f 63f3f37499b5', 'Jury Clears Musk Of Wrongdoing Related To 2018 Tesla Tweets 6485013', '507 38fd0e99 832f 45d3 9fe8 A7b480c6c08b', 'Article 019f1250 5796 5049 Bcad 8f73fe00734a', 'Elon Musk Found Not Liable In Trial Over Tesla Privatization Tweet', 'Musk Found Not Liable Tesla Tweet Trial 3664371', '2965817', 'Elon Musk Surprise Appearance As Tesla Tweet Trial Wraps Up', 'Elon Musk Tesla Trial Cleared 1.6735784', 'The Avenue Peachtree City Welcomes Five New Tenants Adds Tesla Supercharging Stations', 'Article 28a9230b 4ea1 5123 B2d4 E5bbfc582624', 'Elon Musk Not Guilty Tesla Tweet Trial', 'Mexico Hopes Tesla Investment Will Be Announced Soon', 'Article F29f40f0 6ef2 52b2 93e0 7475fb2e1441', 'Tesla China Produces Record 66k Vehicles January Despite Extended Holiday Shutdown', 'Article 9c5f4dc9 2c93 5dab 88e9 453728e71392', 'Elon Musk Found Not Liable Tesla Tweet Trial', 'Article 2430a463 6205 588a B4c0 A01464e52dbc', 'A Jury Clears Elon Musk Of Wrongdoing Related To 2018 Tesla Tweets', 'Tesla Hikes Price Of Model Y After U S Alters Tax Credit Rule']"
2023-02-05,0.11,4,4.13,4,"['https://www.ksdk.com/article/news/nation-world/tesla-hikes-price-of-model-y-tax-credit-rule/507-b2466596-d37c-4fb3-9abf-1dbb3db41c8e', 'http://www.nydailynews.com/snyde/ny-elon-musk-tesla-tweets-trial-alleged-lies-funding-20230204-2b73hscy4fezpa3hwc32nilhm4-story.html', 'https://infotel.ca/inwheels/tesla-owner-accused-of-lying-sues-icbc/it96656', 'https://tribune.com.pk/story/2399477/tesla-raises-model-y-prices-by-1000']","['507 B2466596 D37c 4fb3 9abf 1dbb3db41c8e', 'Ny Elon Musk Tesla Tweets Trial Alleged Lies Funding 20230204 2b73hscy4fezpa3hwc32nilhm4 Story', 'It96656', 'Tesla Raises Model Y Prices By 1000']"
2023-02-06,0.12,4,2.03,4,"['https://www.fox5atlanta.com/news/firefighters-warn-tesla-fire-worst-nightmare', 'https://www.marketwatch.com/articles/stock-market-movers-tesla-dell-newmont-51675448565', 'https://www.fluther.com/235255/have-you-noticed-how-well-tesla-stock-has-been-doing-lately/', 'https://www.aol.com/tesla-hikes-model-y-prices-151444411.html']","['Firefighters Warn Tesla Fire Worst Nightmare', 'Stock Market Movers Tesla Dell Newmont 51675448565', 'Have You Noticed How Well Tesla Stock Has Been Doing Lately', 'Tesla Hikes Model Y Prices 151444411']"
2023-02-07,-2.56,1,,1,['https://www.autoremarketing.com/trends/teslas-price-reduction-impacting-retail-wholesale-values-used-models'],['Teslas Price Reduction Impacting Retail Wholesale Values Used Models']
2023-02-08,1.44,5,1.59,3,"['https://insideevs.com/news/651486/china-tesla-retail-ev-sales-january2023/', 'https://jalopnik.com/subarus-next-evs-are-probably-going-to-need-a-few-years-1850087168', 'https://insideevs.com/news/651489/tesla-stock-rebounded-january-surging-over-40-percent/', 'https://insideevs.com/news/651527/tesla-us-site-shows-actual-purchase-price-up-front/', 'https://www.archyde.com/the-reason-why-tesla-reached-a-record-of-car-sales-in-january-2023/']","['China Tesla Retail Ev Sales January2023', 'Subarus Next Evs Are Probably Going To Need A Few Years 1850087168', 'Tesla Stock Rebounded January Surging Over 40 Percent', 'Tesla Us Site Shows Actual Purchase Price Up Front', 'The Reason Why Tesla Reached A Record Of Car Sales In January 2023']"
2023-02-09,0.72,2,1.48,2,"['https://news.yahoo.com/futures-rise-earnings-optimism-disney-113824036.html', 'https://www.fool.com/investing/2023/02/09/up-54-this-year-is-tesla-a-buy/']","['Futures Rise Earnings Optimism Disney 113824036', 'Up 54 This Year Is Tesla A Buy']"
2023-02-10,0.85,2,1.54,2,"['https://www.streetinsider.com/General+News/Exclusive-To+tap+U.S.+government+billions,+Tesla+must+unlock+EV+chargers%C2%A0/21198619.html', 'https://techstory.in/tesla-increases-vehicle-prices-after-its-recent-price-cut-in-china/']","['21198619', 'Tesla Increases Vehicle Prices After Its Recent Price Cut In China']"
2023-02-11,-0.91,1,,1,['https://todayheadline.co/tesla-investor-said-hell-run-for-a-seat-on-companys-board-report/'],['Tesla Investor Said Hell Run For A Seat On Companys Board Report']
2023-02-13,0.36,1,,1,['https://governorswindenergycoalition.org/nikola-constructs-hydrogen-fuel-network-to-power-zero-emissions-trucks/'],['Nikola Constructs Hydrogen Fuel Network To Power Zero Emissions Trucks']
2023-02-14,-1.54,3,2.22,3,"['https://www.investmentwatchblog.com/tesla-faces-a-7-5-billion-ultimatum-open-up-its-charging-network-to-rivals-or-be-locked-out/', 'https://menafn.com/1105570990/Tesla-Changes-US-Prices-For-Fourth-Time-In-Two-Months', 'https://www.theepochtimes.com/tesla-changes-us-prices-for-4th-time-in-2-months_5056475.html']","['Tesla Faces A 7 5 Billion Ultimatum Open Up Its Charging Network To Rivals Or Be Locked Out', 'Tesla Changes Us Prices For Fourth Time In Two Months', 'Tesla Changes Us Prices For 4th Time In 2 Months 5056475']"
2023-02-15,-0.34,4,0.56,4,"['https://news.yahoo.com/workers-teslas-buffalo-factory-trying-223500626.html', 'https://www.erienewsnow.com/story/48389121/elon-musk-donated-19-billion-of-tesla-stock-to-charity-last-year', 'https://www.theguardian.com/environment/2023/feb/15/tesla-supercharger-stations-electric-vehicles-white-house', 'https://www.thesunchronicle.com/business/polymet-mine-in-minnesota-becomes-newrange-copper-nickel/article_38c190e4-d881-5624-bc97-d6e66ae5631c.html']","['Workers Teslas Buffalo Factory Trying 223500626', 'Elon Musk Donated 19 Billion Of Tesla Stock To Charity Last Year', 'Tesla Supercharger Stations Electric Vehicles White House', 'Article 38c190e4 D881 5624 Bc97 D6e66ae5631c']"
2023-02-16,-0.18,3,0.79,3,"['https://www.fox6now.com/news/tesla-takes-bidens-7-5b-subsidy-agrees-to-open-up-charging-network-white-house', 'https://www.startribune.com/white-house-tesla-to-make-some-ev-chargers-available-to-all/600251733/', 'https://markets.businessinsider.com/news/stocks/why-tesla-is-going-downhill-in-china-1032102072']","['Tesla Takes Bidens 7 5b Subsidy Agrees To Open Up Charging Network White House', '600251733', 'Why Tesla Is Going Downhill In China 1032102072']"
2023-02-17,-2.35,9,0.64,9,"['https://www.baltimorestar.com/news/273532788/shareholder-alert-pomerantz-law-firm-investigates-claims-on-behalf-of-investors-of-tesla-inc---tsla', 'https://www.wktv.com/news/focus-economy/tesla-recalling-nearly-363-000-vehicles-equipped-with-full-self-driving/article_1c341b1a-064c-5dfa-8dad-93b063d9d24e.html', 'https://www.kvpr.org/npr-news/2023-02-16/tesla-recalls-nearly-363-000-cars-with-full-self-driving-to-fix-flaws-in-behavior', 'https://www.clintonherald.com/region/tesla-recalls-full-self-driving-to-fix-unsafe-actions/article_992d6253-7cfd-5d88-83db-9a2917fbbce2.html', 'https://www.thesunchronicle.com/business/tesla-recalls-full-self-driving-to-fix-unsafe-actions/article_b43372f1-94e9-5ca7-82d3-9b770c72bbbe.html', 'https://www.kcci.com/article/tesla-recall-vehicles-equipped-with-full-self-driving/42941127', 'https://www.geelongadvertiser.com.au/motoring/motoring-news/tesla-recalls-362000-vehicles-over-crash-risk-caused-by-software-glitch/news-story/cda9f3f4b4232339aa58e0db9b101370?nk=a1afd36f3105b49732d404bf57842166-1676591213', 'https://www.recorderonline.com/news/national_news/tesla-recalls-full-self-driving-to-fix-unsafe-actions/article_d7335773-cbaf-598c-8d1e-8a87609b03de.html', 'http://www.msn.com/en-us/money/news/tesla-recalls-full-self-driving-to-fix-unsafe-actions/ar-AA17zIvO']","['Shareholder Alert Pomerantz Law Firm Investigates Claims On Behalf Of Investors Of Tesla Inc Tsla', 'Article 1c341b1a 064c 5dfa 8dad 93b063d9d24e', 'Tesla Recalls Nearly 363 000 Cars With Full Self Driving To Fix Flaws In Behavior', 'Article 992d6253 7cfd 5d88 83db 9a2917fbbce2', 'Article B43372f1 94e9 5ca7 82d3 9b770c72bbbe', '42941127', 'Cda9f3f4b4232339aa58e0db9b101370?nk=a1afd36f3105b49732d404bf57842166 1676591213', 'Article D7335773 Cbaf 598c 8d1e 8a87609b03de', 'Ar Aa17zivo']"
2023-02-18,-1.28,2,1.81,2,"['https://www.timesfreepress.com/news/2023/feb/17/tesla-recalls-full-self-driving-tfp/', 'https://www.bnnbloomberg.ca/tesla-is-considering-a-bid-for-battery-metals-miner-1.1885521']","['Tesla Recalls Full Self Driving Tfp', 'Tesla Is Considering A Bid For Battery Metals Miner 1.1885521']"
2023-02-19,3.57,1,,1,['https://auto.economictimes.indiatimes.com/news/passenger-vehicle/tesla-driver-dies-after-fire-truck-crash-in-california/98063352'],['98063352']
2023-02-20,1.57,1,,1,['https://www.saltlakecitysun.com/news/273543171/tesla-accepting-no-new-orders-for-this-quarter-model-y-sold-out'],['Tesla Accepting No New Orders For This Quarter Model Y Sold Out']
2023-02-21,0.23,4,0.52,4,"['https://ironbladeonline.com/a-report-says-that-tesla-is-considering-buying-a-lithium-miner/', 'https://financialpost.com/pmn/business-pmn/mexico-president-flags-water-scarcity-of-northern-state-eyed-for-tesla-plant', 'https://news.yahoo.com/australias-magnis-deal-tesla-supply-232052007.html', 'https://news.metal.com/newscontent/102107354/Tesla-Strikes-Graphite-Supply-Agreement-with-Australian-Battery-Maker-Magnis-Energy/']","['A Report Says That Tesla Is Considering Buying A Lithium Miner', 'Mexico President Flags Water Scarcity Of Northern State Eyed For Tesla Plant', 'Australias Magnis Deal Tesla Supply 232052007', 'Tesla Strikes Graphite Supply Agreement With Australian Battery Maker Magnis Energy']"
2023-02-22,-1.98,5,1.66,4,"['https://www.ibtimes.com/judge-asks-if-musks-56-billion-tesla-pay-hangs-legal-kill-shot-3670235', 'https://www.fool.com/investing/2023/02/21/why-tesla-stock-screeched-to-a-5-loss-today/', 'https://www.livemint.com/companies/news/tesla-board-misrepresented-musk-s-55-billion-pay-package-judge-told-11677020781708.html', 'https://www.nytimes.com/2023/02/21/business/elon-musk-tesla-pay-suit.html', 'https://www.livemint.com/market/stock-market-news/wall-street-posts-worst-day-of-2023-on-higher-for-longer-rate-fears-11677016094324.html']","['Judge Asks If Musks 56 Billion Tesla Pay Hangs Legal Kill Shot 3670235', 'Why Tesla Stock Screeched To A 5 Loss Today', 'Tesla Board Misrepresented Musk S 55 Billion Pay Package Judge Told 11677020781708', 'Elon Musk Tesla Pay Suit', 'Wall Street Posts Worst Day Of 2023 On Higher For Longer Rate Fears 11677016094324']"
